srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,attack_id
175.45.176.0,62597,149.171.126.19,80,tcp,FIN,0.554224,566,268,254,252,2,1,http,7361.644043,3233.349609,10,6,255,255,3906426148,3151444675,57,45,0,0,3237.841244,130.384023,1421927678,1421927679,54.499444,93.288398,0.152424,0.087775,0.064649,0,1,0.0,0.0,0,6,5,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112619
175.45.176.0,2506,149.171.126.19,80,tcp,FIN,0.942657,566,268,254,252,2,1,http,4328.191406,1901.009644,10,6,255,255,2471278884,4040740090,57,45,0,0,5157.124624,244.927953,1421927679,1421927680,97.392,160.964406,0.263792,0.137829,0.125963,0,1,0.0,0.0,0,6,5,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112619
175.45.176.0,65294,149.171.126.19,80,tcp,FIN,0.656631,566,268,254,252,2,1,http,6213.535645,2729.082275,10,6,255,255,3020843736,742908011,57,45,1,0,3959.367773,183.915656,1421927681,1421927682,72.858333,110.876398,0.185892,0.102238,0.083654,0,1,1.0,0.0,0,2,2,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112619
175.45.176.0,58890,149.171.126.19,80,tcp,FIN,0.726054,566,268,254,252,2,1,http,5619.416504,2468.135986,10,6,255,255,2051780676,3600986702,57,45,0,0,4153.190751,201.713344,1421927682,1421927683,80.672667,118.313602,0.175077,0.133959,0.041118,0,1,0.0,0.0,0,2,2,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112619
175.45.176.0,62363,149.171.126.19,80,tcp,FIN,0.804818,566,268,254,252,2,1,http,5069.469238,2226.590332,10,6,255,255,2421345430,3855441425,57,45,0,0,3807.581727,163.536766,1421927684,1421927685,77.565444,126.510797,0.22378,0.172254,0.051526,0,1,0.0,0.0,0,4,4,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112619
175.45.176.3,60298,149.171.126.19,111,tcp,FIN,0.799244,564,354,254,252,2,1,-,5084.805176,3102.932373,10,8,255,255,2062707701,3049194384,56,44,0,0,5734.656785,141.565016,1421927709,1421927710,84.512444,101.745,0.144078,0.087025,0.057053,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,26002,149.171.126.19,80,tcp,FIN,0.222505,1042,268,254,252,2,1,http,33725.08594,8053.751465,10,6,255,255,151582572,4239384912,104,45,1,0,1782.737427,73.478781,1421927742,1421927742,23.208667,41.941,0.024893,0.01279,0.012103,0,1,1.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.1,36768,149.171.126.19,110,tcp,FIN,0.970075,952,14292,62,252,7,12,pop3,7463.340332,113657.1875,20,28,255,255,2050496095,1107318373,48,510,0,0,2610.736447,2060.288498,1421927746,1421927747,51.056581,34.387185,0.052851,0.040893,0.011958,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,56968,149.171.126.19,25,tcp,FIN,1.604874,186572,2732,62,252,76,8,smtp,924144.8125,13279.54688,158,40,255,255,2739124327,4286823914,1181,68,0,0,1019.10445,50.267266,1421927747,1421927749,10.222127,40.143719,0.097325,0.038615,0.05871,0,1,0.0,0.0,0,1,1,2,3,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.3,7934,149.171.126.19,111,udp,INT,1.1e-05,168,0,254,0,0,0,-,61090908.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927749,1421927749,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,2,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,30516,149.171.126.19,110,tcp,FIN,10.005402,11714,2279776,62,252,7,859,pop3,9331.759766,1821778.375,270,1722,255,255,3773147925,1250786559,43,1324,0,0,1978.273774,768.069528,1421927753,1421927763,37.191895,5.809801,0.052477,0.006731,0.045746,0,1,0.0,0.0,0,1,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,49567,149.171.126.19,80,tcp,FIN,0.408099,824,3355,62,252,2,3,http,14545.49023,59201.32031,10,10,255,255,3775242769,2676703502,82,336,1,1220,2164.585771,2585.6666,1421927770,1421927771,45.242,41.367778,0.102507,0.035778,0.066729,0,1,1.0,0.0,0,1,1,1,3,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,53571,149.171.126.19,25,tcp,FIN,1.49715,4471,1696,62,252,9,8,smtp,22896.83789,8613.699219,24,20,255,255,3675337950,3625480247,186,85,0,0,3365.472125,91.110609,1421927771,1421927772,65.093477,73.129266,0.130657,0.060667,0.06999,0,1,0.0,0.0,0,1,1,1,3,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,37461,149.171.126.19,40651,udp,INT,5e-06,806,0,254,0,0,0,-,644800000.0,0.0,2,0,0,0,0,0,403,0,0,0,0.0,0.0,1421927776,1421927776,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,7,1,1,2,1,1,1,Shellcode,1,shellcode_1_14917112619
175.45.176.2,33207,149.171.126.19,80,tcp,FIN,1.813118,1182,75869,62,252,2,29,http,4928.526367,329359.7188,18,62,255,255,2980375226,2104003983,66,1224,1,36419,5267.680323,3704.263271,1421927792,1421927793,106.654,28.298852,0.228029,0.086035,0.141994,0,1,1.0,0.0,0,1,1,1,3,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.1,22091,149.171.126.19,111,udp,INT,5e-06,168,0,254,0,0,0,-,134400000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927811,1421927811,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,21700,149.171.126.19,80,tcp,FIN,1.806402,1870,3670,62,252,4,4,http,7692.640137,15092.98633,14,14,255,255,2913093353,1063962086,134,262,1,173,7197.185327,235.868188,1421927826,1421927827,138.954005,132.474531,0.162688,0.083492,0.079196,0,1,1.0,0.0,0,1,1,1,3,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.0,34993,149.171.126.19,8088,tcp,FIN,0.842657,29012,440,254,252,11,1,-,265597.9688,3759.536621,28,10,255,255,630045116,2873675845,1036,44,0,0,2749.517343,142.490656,1421927835,1421927836,31.209518,87.481109,0.225521,0.054719,0.170802,0,1,0.0,0.0,0,5,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,52267,149.171.126.19,111,tcp,FIN,1.21222,564,354,254,252,2,1,-,3352.526855,2045.833374,10,8,255,255,2751795421,2047370777,56,44,0,0,8978.829631,225.254078,1421927845,1421927846,134.691111,156.142422,0.216247,0.118582,0.097665,0,1,0.0,0.0,0,6,1,1,3,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,64489,149.171.126.19,80,tcp,FIN,1.099546,1140,268,254,252,2,1,http,7464.899414,1629.763672,10,6,255,255,1883001404,1019260782,114,45,1,0,6576.074488,331.588687,1421927854,1421927855,117.705889,203.464406,0.192752,0.082213,0.110539,0,1,1.0,0.0,0,1,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.3,10071,149.171.126.19,80,tcp,FIN,0.568629,1122,268,254,252,2,1,http,14209.61621,3151.439453,10,6,255,255,3023853906,2464171722,112,45,1,0,3157.582061,153.465266,1421927859,1421927859,63.077667,98.314602,0.164035,0.077046,0.086989,0,1,1.0,0.0,0,1,1,1,1,1,1,1,DoS,1,dos_1_14917112619
175.45.176.1,29088,149.171.126.19,52366,tcp,FIN,1.499163,3602,354,254,252,3,1,-,17620.49805,1654.256348,12,8,255,255,609713679,660612030,300,44,0,0,8206.950929,355.386,1421927860,1421927862,130.139547,200.482859,0.21501,0.095773,0.119237,0,1,0.0,0.0,0,3,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.3,14272,149.171.126.19,111,tcp,FIN,1.5739,564,354,254,252,2,1,-,2582.12085,1575.703735,10,8,255,255,195428648,2893312952,56,44,0,0,11825.69778,298.039188,1421927867,1421927868,168.045333,207.381719,0.205121,0.122224,0.082897,0,1,0.0,0.0,0,3,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,54741,149.171.126.19,80,tcp,FIN,5.887725,3390,154478,62,252,8,56,http,4485.26416,208119.7813,38,118,255,255,2344325972,1286979061,89,1309,1,109,12568.55866,7866.256594,1421927868,1421927874,159.127701,49.340366,0.254188,0.114208,0.13998,0,1,1.0,0.0,0,1,2,2,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.3,54970,149.171.126.19,80,tcp,FIN,1.959022,844,1310,62,252,2,2,http,3103.589355,4814.646973,10,10,255,255,292431327,839530352,84,131,0,0,13162.21234,454.553094,1421927872,1421927874,217.650222,207.084672,0.178934,0.095259,0.083675,0,1,0.0,0.0,0,1,2,2,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.0,51915,149.171.126.19,25,tcp,FIN,3.909134,84305,2496,62,252,38,8,smtp,170425.4688,4958.643066,82,34,255,255,3188390799,896001143,1028,73,0,0,3975.318821,151.088484,1421927886,1421927890,48.253456,115.522547,0.259992,0.096887,0.163105,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.0,51915,149.171.126.19,25,tcp,FIN,3.909134,84305,2496,62,252,38,8,smtp,170425.4688,4958.643066,82,34,255,255,3188390799,896001143,1028,73,0,0,3975.318821,151.088484,1421927886,1421927890,48.253456,115.522547,0.259992,0.096887,0.163105,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.3,12820,149.171.126.19,80,tcp,FIN,0.540747,1300,268,254,252,2,1,http,17309.38867,3313.934326,10,6,255,255,3338084184,2589016967,130,45,1,0,3215.711279,138.846469,1421927892,1421927893,57.683778,89.204203,0.15983,0.094722,0.065108,0,1,1.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,44990,149.171.126.19,110,tcp,FIN,3.291335,1126,41054,62,252,7,22,pop3,2625.074463,97708.67969,24,48,255,255,2025781701,1524785601,47,855,0,0,8056.218843,5611.257608,1421927941,1421927944,143.039211,67.56017,0.23332,0.115991,0.117329,0,1,0.0,0.0,0,1,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,23556,149.171.126.19,80,tcp,FIN,1.041488,792,354,254,252,2,1,http,5476.779297,2381.208252,10,8,255,255,1433290330,2786299192,79,44,0,0,6163.245842,263.25375,1421927971,1421927972,115.669333,138.951719,0.203265,0.068823,0.134442,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,40110,149.171.126.19,80,tcp,FIN,0.869131,848,268,254,252,2,1,http,7032.311523,2061.82959,10,6,255,255,3264975976,3838407005,85,45,0,0,4620.458737,197.495953,1421927976,1421927977,83.848667,147.516594,0.215228,0.131541,0.083687,0,1,0.0,0.0,0,1,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,17860,149.171.126.19,25,tcp,FIN,3.096501,2889,1968,254,252,8,8,smtp,7125.461914,4854.51123,22,22,255,255,604514814,477160606,131,89,0,0,7936.574541,204.366547,1421927978,1421927982,147.44724,143.112375,0.175032,0.091127,0.083905,0,1,0.0,0.0,0,1,1,1,1,1,1,1,DoS,1,dos_1_14917112619
175.45.176.1,29871,149.171.126.19,80,tcp,FIN,0.981751,1016,268,254,252,2,1,http,7456.06543,1825.310059,10,6,255,255,3161213443,1715105693,102,45,0,0,5299.961431,240.044594,1421927989,1421927990,104.345111,167.166594,0.235626,0.1459,0.089726,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.0,22793,149.171.126.19,25,tcp,FIN,2.931496,13531,1804,62,252,12,8,smtp,35695.08594,4699.307129,30,22,255,255,3968670020,2773046377,451,82,0,0,5753.92379,168.1085,1421927990,1421927993,101.086068,136.134187,0.132486,0.071989,0.060497,0,1,0.0,0.0,0,1,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.3,44063,149.171.126.19,143,tcp,FIN,3.032629,1108,32358,62,252,6,17,-,2777.787842,83114.67969,20,38,255,255,4172234896,2081604977,55,852,0,0,9357.485808,6292.850637,1421928004,1421928007,159.562952,77.770431,0.227113,0.155107,0.072006,0,1,0.0,0.0,0,1,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.3,44063,149.171.126.19,143,tcp,FIN,3.032629,1108,32358,62,252,6,17,-,2777.787842,83114.67969,20,38,255,255,4172234896,2081604977,55,852,0,0,9357.485808,6292.850637,1421928004,1421928007,159.562952,77.770431,0.227113,0.155107,0.072006,0,1,0.0,0.0,0,1,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.3,50585,149.171.126.19,110,tcp,FIN,4.083653,1118,32282,62,252,7,18,pop3,2100.080566,61660.48047,24,40,255,255,621271429,2083303894,47,807,0,0,12208.73458,9219.292942,1421928006,1421928010,177.550136,102.048694,0.178333,0.103071,0.075262,0,1,0.0,0.0,0,1,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.0,30968,149.171.126.19,2100,tcp,FIN,1.212742,2572,822,254,252,3,3,ftp,15554.83398,4881.5,12,10,255,255,1985360687,3506986905,214,82,0,0,5689.375594,154.612297,1421928024,1421928025,110.163003,123.904109,0.204517,0.097599,0.106918,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,42355,149.171.126.19,80,tcp,FIN,0.811336,834,268,254,252,2,1,http,7405.070312,2208.702637,10,6,255,255,285342729,2427714914,83,45,1,0,4617.035549,212.608984,1421928032,1421928033,86.364111,143.386797,0.167833,0.094398,0.073435,0,1,1.0,0.0,0,1,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,5914,149.171.126.19,111,tcp,FIN,1.52701,564,354,254,252,2,1,-,2661.410156,1624.088989,10,8,255,255,492760860,3416982786,56,44,0,0,10942.92851,272.706594,1421928036,1421928037,160.347556,203.743719,0.175582,0.100793,0.074789,0,1,0.0,0.0,0,2,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,54661,149.171.126.19,80,tcp,FIN,0.925784,1130,1064,254,252,2,2,http,8788.227539,8045.073242,10,8,255,255,883181507,1110651644,113,133,1,98,5467.338764,188.725313,1421928060,1421928061,102.855222,114.31657,0.307389,0.125564,0.181825,0,1,1.0,0.0,0,2,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,16767,149.171.126.19,143,tcp,FIN,3.802839,1196,38076,62,252,6,20,-,2402.415527,78280.46094,22,44,255,255,3543601033,2187888648,54,865,0,0,13427.69763,9040.223548,1421928078,1421928081,181.087574,86.353349,0.1852,0.089096,0.096104,0,1,0.0,0.0,0,3,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.3,49580,149.171.126.19,139,tcp,FIN,6.727745,42756,4340,254,252,24,16,-,49900.82031,5025.160645,54,38,255,255,661409566,3558516026,792,114,0,0,7818.55151,223.586594,1421928083,1421928090,126.919379,174.593047,0.465034,0.267801,0.197233,0,1,0.0,0.0,0,2,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,44178,149.171.126.19,445,tcp,FIN,2.920938,2962,2648,254,252,8,8,-,7745.457031,6923.803223,22,22,255,255,2745787990,37755402,135,120,0,0,7411.250755,168.471656,1421928106,1421928108,139.092292,133.598813,0.202882,0.114433,0.088449,0,1,0.0,0.0,0,3,1,1,2,1,1,1,DoS,1,dos_1_14917112619
175.45.176.2,57735,149.171.126.19,143,tcp,FIN,4.422953,1956,186288,62,252,6,75,-,3451.087891,334760.9375,40,154,255,255,1450185763,3433059477,49,1210,0,0,5990.782368,2989.02677,1421928123,1421928128,113.408797,28.337425,0.157072,0.08732,0.069752,0,1,0.0,0.0,0,2,2,2,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.1,9561,149.171.126.19,111,tcp,FIN,1.565679,564,354,254,252,2,1,-,2595.678955,1583.977295,10,8,255,255,1071581081,3365541685,56,44,0,0,12032.03745,293.621906,1421928126,1421928128,168.807889,208.818422,0.19971,0.10394,0.09577,0,1,0.0,0.0,0,4,2,2,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,15533,149.171.126.19,110,tcp,FIN,3.214258,1218,51288,62,252,7,26,pop3,2917.00293,125373.8828,26,56,255,255,3564822204,1897660072,47,916,0,0,6352.022759,4173.797594,1421928127,1421928130,128.57032,55.672327,0.222707,0.109338,0.113369,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,26377,149.171.126.19,80,tcp,FIN,2.051448,818,354,254,252,2,1,http,2874.067383,1208.9021,10,8,255,255,1020763277,3354838742,82,44,0,0,13447.00834,441.384687,1421928129,1421928131,227.938667,275.692719,0.200312,0.121245,0.079067,0,1,0.0,0.0,0,2,1,1,3,2,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,15140,149.171.126.19,80,tcp,FIN,1.406967,774,5206,62,252,2,3,http,3963.134766,27139.22852,10,12,255,255,1717695234,1680727111,77,434,0,0,9698.201753,7488.756663,1421928148,1421928150,156.329667,116.67927,0.192812,0.122867,0.069945,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.0,51429,149.171.126.19,80,tcp,FIN,0.995654,824,1928,62,252,2,2,http,5961.910645,13554.91016,10,8,255,255,2447280608,206612613,82,241,1,567,6236.770288,239.260141,1421928167,1421928167,110.615778,131.144859,0.147023,0.07763,0.069393,0,1,1.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.0,41337,149.171.126.19,80,tcp,FIN,0.601217,774,2198,62,252,2,2,http,9274.521484,25601.40625,10,8,255,255,559885250,506874601,77,275,0,0,3501.290268,132.460156,1421928175,1421928176,66.801889,76.45357,0.113091,0.065409,0.047682,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.0,21321,149.171.126.19,80,tcp,FIN,0.453288,786,3706,62,252,2,3,http,12495.36719,58876.47656,10,10,255,255,834337280,3700433975,79,371,1,1400,2406.974736,2595.592932,1421928194,1421928195,50.365333,42.403778,0.123786,0.070829,0.052957,0,1,1.0,0.0,0,2,1,1,2,2,1,1,Exploits,1,exploits_1_14917112619
175.45.176.0,9537,149.171.126.19,111,udp,INT,7e-06,168,0,254,0,0,0,-,96000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421928199,1421928199,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,41971,149.171.126.19,80,tcp,FIN,3.360342,3576,40800,62,252,8,16,http,8127.744141,94435.625,22,36,255,255,215083460,3516612446,163,1133,1,109,15509.60876,13005.98514,1421928197,1421928200,160.016286,93.636256,0.115082,0.082248,0.032834,0,1,1.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.1,5926,149.171.126.19,80,tcp,FIN,2.697,3186,268,254,252,6,1,http,8777.160156,664.441956,14,6,255,255,2976284423,1580241838,228,45,1,0,18407.13404,972.916062,1421928198,1421928201,202.622923,514.693,0.174465,0.123524,0.050941,0,1,1.0,0.0,0,1,2,2,4,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,48936,149.171.126.19,80,tcp,FIN,0.441325,1016,268,254,252,2,1,http,16586.41602,4060.499512,10,6,255,255,473002027,4273973708,102,45,1,0,2441.423428,104.105906,1421928201,1421928201,46.435111,66.586797,0.159138,0.108388,0.05075,0,1,1.0,0.0,0,1,2,2,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,58004,149.171.126.19,80,tcp,FIN,0.487702,1018,268,254,252,2,1,http,15041.97168,3674.374756,10,6,255,255,1209082661,2851971303,102,45,1,0,2705.208473,135.183281,1421928205,1421928205,51.523667,82.736797,0.141633,0.074008,0.067625,0,1,1.0,0.0,0,2,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,26591,149.171.126.19,143,tcp,FIN,1.251907,1090,26778,62,252,6,15,-,6620.300293,166089.0156,20,34,255,255,3657816932,2042466456,55,788,0,0,3292.837314,2460.207387,1421928213,1421928215,65.889845,35.079636,0.142222,0.071412,0.07081,0,1,0.0,0.0,0,1,2,2,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,26591,149.171.126.19,143,tcp,FIN,1.251907,1090,26778,62,252,6,15,-,6620.300293,166089.0156,20,34,255,255,3657816932,2042466456,55,788,0,0,3292.837314,2460.207387,1421928213,1421928215,65.889845,35.079636,0.142222,0.071412,0.07081,0,1,0.0,0.0,0,1,2,2,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.0,33400,149.171.126.19,80,tcp,FIN,2.580634,4590,268,254,252,6,1,-,13215.35645,694.402954,14,6,255,255,1230080754,3394516880,328,45,1,0,18426.2765,959.23375,1421928212,1421928215,198.438466,507.619813,0.10893,0.042525,0.066405,0,1,1.0,0.0,0,2,2,2,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.0,4561,149.171.126.19,25,tcp,FIN,1.508406,8454,1770,254,252,9,8,smtp,42969.86328,8920.674805,24,20,255,255,2288034542,1928739810,352,89,0,0,3524.715397,91.746516,1421928220,1421928222,65.582871,72.776313,0.171405,0.111749,0.059656,0,1,0.0,0.0,0,2,1,1,1,1,1,1,Generic,1,generic_1_14917112619
175.45.176.2,18778,149.171.126.19,6667,tcp,FIN,0.578658,364,516,254,252,1,2,-,4410.20459,6248.941895,8,8,255,255,3533120745,1271306566,46,65,0,0,4932.08704,121.978094,1421928244,1421928244,82.665426,72.48457,0.156398,0.070561,0.085837,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Backdoor,1,backdoor_1_14917112619
175.45.176.2,47408,149.171.126.19,143,tcp,FIN,1.74666,1270,72378,62,252,6,33,-,5578.647461,326772.25,24,70,255,255,2647486,1387315136,53,1034,0,0,3606.634082,2037.408012,1421928254,1421928256,74.16674,24.35874,0.107916,0.065903,0.042013,0,1,0.0,0.0,0,2,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,25001,149.171.126.19,111,tcp,FIN,0.82466,564,354,254,252,2,1,-,4928.091797,3007.300049,10,8,255,255,2514525251,4082858138,56,44,0,0,6182.632069,156.948344,1421928270,1421928271,91.486,108.916141,0.106478,0.062246,0.044232,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,8930,149.171.126.19,64712,tcp,FIN,0.797436,11088,812,254,252,6,2,-,105056.7031,7132.86084,18,8,255,255,545390860,2851961876,616,102,0,0,2984.054596,143.347656,1421928274,1421928275,45.660295,105.405859,0.143898,0.059588,0.08431,0,1,0.0,0.0,0,6,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.3,49315,149.171.126.19,1582,tcp,FIN,0.489425,1698,268,254,252,2,1,-,24992.59375,3661.439453,10,6,255,255,1791999210,3211993796,170,45,0,0,2633.817125,110.58343,1421928281,1421928282,50.77,78.249797,0.168351,0.098174,0.070177,0,1,0.0,0.0,0,7,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.1,8699,149.171.126.19,110,tcp,FIN,2.370976,1136,39462,62,252,7,21,pop3,3674.436279,130258.5938,24,46,255,255,725607257,3302104331,47,858,0,0,5254.560729,3641.03218,1421928289,1421928291,103.08591,50.5438,0.174529,0.095769,0.07876,0,1,0.0,0.0,0,1,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.1,57797,149.171.126.19,80,tcp,FIN,1.119336,830,354,254,252,2,1,http,5338.879395,2215.599121,10,8,255,255,3684884991,2720249364,83,44,0,0,7122.540914,207.266953,1421928294,1421928295,116.317333,146.444859,0.230179,0.094215,0.135964,0,1,0.0,0.0,0,2,1,1,3,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,57663,149.171.126.19,20034,udp,INT,9e-06,2104,0,254,0,0,0,-,935111104.0,0.0,2,0,0,0,0,0,1052,0,0,0,0.0,0.0,1421928309,1421928309,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,3,1,1,2,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,46552,149.171.126.19,111,tcp,FIN,1.231256,564,354,254,252,2,1,-,3300.69458,2014.203369,10,8,255,255,3664383753,442249398,56,44,0,0,8120.750635,235.951516,1421928322,1421928323,136.806222,159.285141,0.190082,0.115709,0.074373,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,27551,149.171.126.19,9191,tcp,FIN,5.683607,1492,734,254,252,3,2,-,1950.873779,947.285767,14,12,255,255,373554249,4057085475,107,61,0,0,32154.29319,995.76575,1421928339,1421928345,437.180067,509.565281,0.186805,0.078385,0.10842,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Generic,1,generic_1_14917112619
175.45.176.2,64096,149.171.126.19,25,tcp,FIN,2.860009,8230,1856,62,252,9,8,smtp,22064.26563,4934.250488,24,20,255,255,3602843427,3569369863,343,93,0,0,7209.78749,189.137953,1421928366,1421928369,124.34822,142.460047,0.188146,0.11215,0.075996,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,64096,149.171.126.19,25,tcp,FIN,2.860009,8230,1856,62,252,9,8,smtp,22064.26563,4934.250488,24,20,255,255,3602843427,3569369863,343,93,0,0,7209.78749,189.137953,1421928366,1421928369,124.34822,142.460047,0.188146,0.11215,0.075996,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.2,64096,149.171.126.19,25,tcp,FIN,2.860009,8230,1856,62,252,9,8,smtp,22064.26563,4934.250488,24,20,255,255,3602843427,3569369863,343,93,0,0,7209.78749,189.137953,1421928366,1421928369,124.34822,142.460047,0.188146,0.11215,0.075996,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112619
175.45.176.1,50068,149.171.126.19,27632,tcp,FIN,13.154288,502,354,254,252,2,1,-,274.891357,188.531677,10,8,255,255,3755704156,362448875,50,44,0,0,107007.4347,3271.90025,1421928361,1421928374,1461.587556,1873.13025,0.121404,0.041701,0.079703,0,1,0.0,0.0,0,2,1,1,1,1,1,1,Shellcode,1,shellcode_1_14917112619
175.45.176.1,54391,149.171.126.19,80,tcp,FIN,0.682891,808,268,254,252,2,1,http,8528.447266,2624.137695,10,6,255,255,1928359839,4133628007,81,45,0,0,3658.85672,175.389109,1421928387,1421928388,68.939778,122.755203,0.145772,0.069104,0.076668,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
