srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,attack_id,total_duration,cumulative_duration,remaining_time
175.45.176.0,1405,149.171.126.11,80,tcp,FIN,1.575753,912,2170,62,252,2,2,http,4168.166016,9915.259766,10,10,255,255,1072573829,2786642631,91,217,0,0,11898.17009,254.007359,1421927865,1421927867,175.083667,167.564109,0.148132,0.067518,0.080614,0,1,0.0,0.0,0,1,1,1,2,1,1,1,DoS,1,dos_1_14917112611,1748.142005,3.23859,1744.903415
175.45.176.1,42093,149.171.126.11,445,tcp,FIN,0.596783,1238,734,254,252,3,2,-,15214.91113,8619.548828,12,8,255,255,1247537865,3341287301,103,92,0,0,2908.885816,102.234938,1421927892,1421927893,54.153635,75.754859,0.13718,0.066488,0.070692,0,1,0.0,0.0,0,3,1,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,1.633049,3594.83469
175.45.176.1,32094,149.171.126.11,445,tcp,FIN,0.674409,1238,724,254,252,3,2,-,13463.64063,7520.65918,12,8,255,255,2107590591,2583279163,103,91,0,0,2929.302746,115.04868,1421927893,1421927894,58.497,89.635,0.146995,0.046962,0.100033,0,1,0.0,0.0,0,7,4,1,3,3,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,2.307458,3594.160281
175.45.176.1,2704,149.171.126.11,445,tcp,FIN,0.665812,1366,724,254,252,3,2,-,15055.30078,7617.765625,12,8,255,255,2374579465,2303832173,114,91,0,0,2907.963106,109.342891,1421927894,1421927895,54.768817,86.415711,0.136691,0.060899,0.075792,0,1,0.0,0.0,0,7,4,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,2.97327,3593.494469
175.45.176.1,2028,149.171.126.11,445,tcp,FIN,1.130682,1366,746,254,252,3,2,-,8865.446289,4620.220215,12,8,255,255,3589495765,421660839,114,93,0,0,5042.903683,197.576922,1421927895,1421927896,97.75982,154.062281,0.184667,0.052244,0.132423,0,1,0.0,0.0,0,7,4,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,4.103952,3592.3637870000002
175.45.176.1,56711,149.171.126.11,445,tcp,FIN,1.776313,1022,784,254,252,3,2,-,4219.977051,3179.619873,12,10,255,255,3131191919,600718712,85,78,0,0,8954.983816,279.210688,1421927896,1421927898,156.684821,181.748109,0.266118,0.140579,0.125539,0,1,0.0,0.0,0,7,4,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,5.880265,3590.5874740000004
175.45.176.1,23283,149.171.126.11,445,tcp,FIN,0.677707,1238,722,254,252,3,2,-,13398.12012,7460.451172,12,8,255,255,3289261045,2911185991,103,90,0,0,2812.02406,101.063187,1421927898,1421927899,53.92891,86.99243,0.123253,0.06875,0.054503,0,1,0.0,0.0,0,6,3,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,6.557972,3589.909767
175.45.176.1,1272,149.171.126.11,445,tcp,FIN,0.823958,1022,768,254,252,3,2,-,9097.551758,6524.604492,12,8,255,255,804667091,3670192307,85,96,0,0,3779.765303,147.118359,1421927899,1421927900,74.828182,105.631859,0.223784,0.084525,0.139259,0,1,0.0,0.0,0,6,3,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,7.38193,3589.085809
175.45.176.1,59524,149.171.126.11,445,tcp,FIN,0.857116,1174,738,254,252,3,2,-,10052.31543,6029.522461,12,8,255,255,2752801180,1108190436,98,92,0,0,3851.917818,152.817828,1421927900,1421927901,75.380726,112.013859,0.1726,0.073015,0.099585,0,1,0.0,0.0,0,6,3,1,3,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,8.239046,3588.228693
175.45.176.1,26305,149.171.126.11,445,tcp,FIN,0.905546,1110,756,254,252,3,2,-,8993.46875,5848.405273,12,8,255,255,561663321,462194635,93,95,0,0,3866.386283,155.068563,1421927902,1421927903,76.109726,115.568141,0.169677,0.096566,0.073111,0,1,0.0,0.0,0,7,3,1,3,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,9.144592,3587.323147
175.45.176.1,1147,149.171.126.11,445,tcp,FIN,1.095661,1494,810,254,252,3,2,-,10003.09375,5322.813965,12,10,255,255,1051824276,2400524700,125,81,0,0,6044.369451,146.318828,1421927903,1421927904,95.691094,107.515891,0.255507,0.128008,0.127499,0,1,0.0,0.0,0,7,3,1,3,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,10.240253,3586.227486
175.45.176.1,21934,149.171.126.11,445,tcp,FIN,1.230208,994,722,254,252,3,2,-,5930.704102,4109.874023,12,8,255,255,1014269617,3115762871,83,90,0,0,5582.411782,233.183734,1421927905,1421927906,111.837094,161.591578,0.202204,0.098605,0.103599,0,1,0.0,0.0,0,7,3,1,3,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,11.470461,3584.9972780000003
175.45.176.1,1908,149.171.126.11,445,tcp,FIN,1.067913,998,712,254,252,3,2,-,6854.490723,4667.046387,12,8,255,255,1293175148,3451033216,83,89,0,0,5201.087339,211.779531,1421927907,1421927908,94.78382,139.575141,0.270898,0.090886,0.180012,0,1,0.0,0.0,0,2,2,1,3,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,12.538374,3583.929365
175.45.176.0,36362,149.171.126.11,5060,udp,INT,7e-06,1240,0,254,0,0,0,-,708571392.0,0.0,2,0,0,0,0,0,620,0,0,0,0.0,0.0,1421927909,1421927909,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,2,1,1,1,1,1,Generic,1,generic_1_14917112611,1289.235708,2.8573449999999996,1286.378363
175.45.176.1,2326,149.171.126.11,445,tcp,FIN,1.014766,994,738,254,252,3,2,-,7189.834961,5092.799805,12,8,255,255,2249551282,3954094779,83,92,0,0,5009.144108,191.205969,1421927909,1421927910,90.009273,132.786719,0.191074,0.085257,0.105817,0,1,0.0,0.0,0,8,6,2,2,2,2,2,Fuzzers,1,fuzzers_1_14917112611,3596.467739,13.553139999999999,3582.914599
175.45.176.1,2326,149.171.126.11,445,tcp,FIN,1.014766,994,738,254,252,3,2,-,7189.834961,5092.799805,12,8,255,255,2249551282,3954094779,83,92,0,0,5009.144108,191.205969,1421927909,1421927910,90.009273,132.786719,0.191074,0.085257,0.105817,0,1,0.0,0.0,0,8,6,2,2,2,2,2,Fuzzers,1,fuzzers_1_14917112611,3596.467739,14.567906,3581.899833
175.45.176.1,26962,149.171.126.11,445,tcp,FIN,0.894638,998,748,254,252,3,2,-,8182.080566,5857.117676,12,8,255,255,3376858952,2502407766,83,94,0,0,3760.376261,132.661484,1421927911,1421927912,76.143639,111.98257,0.189738,0.110752,0.078986,0,1,0.0,0.0,0,8,6,4,4,3,3,3,Fuzzers,1,fuzzers_1_14917112611,3596.467739,15.462544,3581.005195
175.45.176.1,26962,149.171.126.11,445,tcp,FIN,0.894638,998,748,254,252,3,2,-,8182.080566,5857.117676,12,8,255,255,3376858952,2502407766,83,94,0,0,3760.376261,132.661484,1421927911,1421927912,76.143639,111.98257,0.189738,0.110752,0.078986,0,1,0.0,0.0,0,8,6,4,4,3,3,3,Fuzzers,1,fuzzers_1_14917112611,3596.467739,16.357182,3580.110557
175.45.176.3,61509,149.171.126.11,80,tcp,FIN,1.51887,1338,22944,62,252,3,9,http,6546.972656,115812.4141,14,24,255,255,2940920605,2524099972,96,956,0,0,6268.879555,5442.000341,1421927910,1421927912,116.836156,58.84622,0.214216,0.125592,0.088624,0,1,0.0,0.0,0,1,1,4,1,1,1,1,Exploits,1,exploits_1_14917112611,295.039418,27.928607,267.110811
175.45.176.1,26962,149.171.126.11,445,tcp,FIN,0.894638,998,748,254,252,3,2,-,8182.080566,5857.117676,12,8,255,255,3376858952,2502407766,83,94,0,0,3760.376261,132.661484,1421927911,1421927912,76.143639,111.98257,0.189738,0.110752,0.078986,0,1,0.0,0.0,0,8,6,4,4,3,3,3,Fuzzers,1,fuzzers_1_14917112611,3596.467739,17.25182,3579.215919
175.45.176.1,22384,149.171.126.11,445,tcp,FIN,0.749361,1110,696,254,252,3,2,-,10867.92676,6501.539551,12,8,255,255,2721964706,2004738999,93,87,0,0,3343.830766,105.343836,1421927912,1421927913,63.563365,87.360141,0.197319,0.137834,0.059485,0,1,0.0,0.0,0,8,6,1,2,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,18.001181,3578.466558
175.45.176.0,30886,149.171.126.11,24171,tcp,FIN,0.463979,748,268,254,252,2,1,-,11621.21582,3862.243652,10,6,255,255,3817271662,3999244364,75,45,0,0,2597.720197,115.56825,1421927913,1421927914,51.535556,75.434797,0.170791,0.086804,0.083987,0,1,0.0,0.0,0,1,3,2,1,1,1,1,Shellcode,1,shellcode_1_14917112611,48.340524,0.46398999999999996,47.876534
175.45.176.1,62441,149.171.126.11,445,tcp,FIN,0.995974,1494,796,254,252,3,2,-,11004.30371,5759.186523,12,10,255,255,3851514866,1288851821,125,80,0,0,5631.012631,139.670312,1421927913,1421927914,90.455092,99.107891,0.157573,0.103998,0.053575,0,1,0.0,0.0,0,9,3,2,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,18.997155,3577.470584
175.45.176.1,59223,149.171.126.11,445,tcp,FIN,1.666314,3030,836,254,252,3,2,-,13337.22168,3615.165039,12,10,255,255,249779710,3436207605,253,84,0,0,9173.337377,229.635375,1421927915,1421927916,151.483088,173.565109,0.227561,0.103558,0.124003,0,1,0.0,0.0,0,9,3,1,3,3,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,20.663469,3575.80427
175.45.176.1,2009,149.171.126.11,445,tcp,FIN,0.953013,5158,746,254,252,4,2,-,40209.31641,5481.562012,14,8,255,255,2606951496,604091377,368,93,0,0,3771.442577,165.462828,1421927917,1421927918,68.071228,120.895289,0.198649,0.10674,0.091909,0,1,0.0,0.0,0,4,2,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,21.616482,3574.8512570000003
175.45.176.1,25217,149.171.126.11,445,tcp,FIN,1.36027,34710,914,254,252,15,2,-,198466.4844,4928.433105,36,12,255,255,2639251691,3264871265,964,76,0,0,3176.246566,143.148141,1421927918,1421927919,38.864858,115.316633,0.167911,0.091493,0.076418,0,1,0.0,0.0,0,4,2,1,3,3,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,22.976752,3573.490987
175.45.176.1,32650,149.171.126.11,445,tcp,FIN,1.254861,998,748,254,252,3,2,-,5833.31543,4175.76123,12,8,255,255,1156782448,2595668639,83,94,0,0,5431.249291,226.276797,1421927920,1421927921,105.274638,169.871,0.153789,0.065754,0.088035,0,1,0.0,0.0,0,7,2,1,4,4,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,24.231613,3572.2361260000002
175.45.176.1,1176,149.171.126.11,445,tcp,FIN,1.705695,1110,790,254,252,3,2,-,4774.593262,3334.710938,12,10,255,255,3011953022,744495011,93,79,0,0,8344.957959,326.448031,1421927921,1421927923,155.063187,175.357219,0.19977,0.126633,0.073137,0,1,0.0,0.0,0,7,2,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,25.937308,3570.530431
175.45.176.1,53829,149.171.126.11,445,tcp,FIN,1.168636,1494,730,254,252,3,2,-,9378.455078,4374.330566,12,8,255,255,4131488926,3754554879,125,91,0,0,5212.884361,217.161563,1421927924,1421927925,98.466726,153.544859,0.214652,0.093812,0.12084,0,1,0.0,0.0,0,8,3,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,27.105944,3569.3617950000003
175.45.176.1,29695,149.171.126.11,445,tcp,FIN,1.211912,3030,728,254,252,3,2,-,18337.96484,4204.925781,12,8,255,255,217443035,3574831448,253,91,0,0,6131.813008,225.995797,1421927926,1421927927,104.820727,161.831,0.158426,0.079087,0.079339,0,1,0.0,0.0,0,8,3,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,28.317856,3568.149883
175.45.176.1,23161,149.171.126.11,445,tcp,FIN,0.988311,5158,718,254,252,4,2,-,38773.21875,5091.514648,14,8,255,255,315478188,1455038179,368,90,0,0,3930.430558,165.502,1421927927,1421927928,75.915151,129.132,0.196975,0.084385,0.11259,0,1,0.0,0.0,0,8,3,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,29.306167000000002,3567.161572
175.45.176.2,18323,149.171.126.11,6371,udp,INT,1.2e-05,630,0,254,0,0,0,-,210000000.0,0.0,2,0,0,0,0,0,315,0,0,0,0.0,0.0,1421927930,1421927930,0.012,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,3,2,2,1,1,1,1,Shellcode,1,shellcode_1_14917112611,48.340524,0.46400199999999997,47.876522
175.45.176.1,2555,149.171.126.11,445,tcp,FIN,1.490351,34710,1006,254,252,15,2,-,181143.9063,5018.952148,36,14,255,255,3081827180,798027010,964,72,0,0,3820.722116,151.545156,1421927928,1421927930,40.125001,103.835156,0.239146,0.14049,0.098656,0,1,0.0,0.0,0,3,2,2,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,30.796518,3565.671221
175.45.176.1,8258,149.171.126.11,445,tcp,FIN,1.956315,998,790,254,252,3,2,-,3741.728516,2907.50708,12,10,255,255,3039690786,3556504998,83,79,0,0,9971.545578,376.232625,1421927931,1421927933,173.679636,206.399672,0.236652,0.098717,0.137935,0,1,0.0,0.0,0,9,3,1,3,3,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,32.752833,3563.714906
175.45.176.1,59401,149.171.126.11,445,tcp,FIN,1.066054,1110,714,254,252,3,2,-,7639.388184,4690.193848,12,8,255,255,2574960369,1341513895,93,89,0,0,4892.157657,187.497703,1421927933,1421927934,93.496091,130.294859,0.248384,0.153988,0.094396,0,1,0.0,0.0,0,9,3,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,33.818887000000004,3562.6488520000003
175.45.176.1,2291,149.171.126.11,445,tcp,FIN,1.768258,1494,788,254,252,3,2,-,6198.19043,3212.200928,12,10,255,255,3313947401,1978169341,125,79,0,0,8571.182762,306.51175,1421927934,1421927936,153.819906,181.689109,0.224483,0.133045,0.091438,0,1,0.0,0.0,0,9,3,1,3,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,35.587145,3560.880594
175.45.176.1,64814,149.171.126.11,445,tcp,FIN,1.196318,3030,720,254,252,3,2,-,18577.0,4212.926758,12,8,255,255,541673054,877950640,253,90,0,0,5336.546265,194.56675,1421927937,1421927938,106.058821,146.564,0.287518,0.170365,0.117153,0,1,0.0,0.0,0,6,2,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,36.783463,3559.684276
175.45.176.1,26960,149.171.126.11,445,tcp,FIN,0.830468,5158,722,254,252,4,2,-,46142.65625,6088.133301,14,8,255,255,64634938,2435460060,368,90,0,0,3615.262302,140.00325,1421927938,1421927939,61.317232,110.181859,0.157248,0.059185,0.098063,0,1,0.0,0.0,0,6,2,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,37.613931,3558.8538080000003
175.45.176.1,1100,149.171.126.11,445,tcp,FIN,1.382624,34710,996,254,252,15,2,-,195257.7031,5352.14209,36,14,255,255,3605546235,2610679822,964,71,0,0,3560.796604,136.934391,1421927940,1421927941,38.188514,97.642156,0.252656,0.113269,0.139387,0,1,0.0,0.0,0,4,2,1,2,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,38.996555,3557.471184
175.45.176.1,1354,149.171.126.11,445,tcp,FIN,1.139702,998,720,254,252,3,2,-,6422.731934,4422.208984,12,8,255,255,1835441910,2299512956,83,90,0,0,5234.766171,204.645359,1421927942,1421927943,103.582909,150.145719,0.274644,0.088675,0.185969,0,1,0.0,0.0,0,4,2,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,40.136257,3556.331482
175.45.176.1,25778,149.171.126.11,445,tcp,FIN,1.021841,1110,746,254,252,3,2,-,7969.928223,5112.341309,12,8,255,255,362188365,2147069145,93,93,0,0,4540.852193,171.329328,1421927943,1421927944,87.911455,128.691,0.225831,0.121003,0.104828,0,1,0.0,0.0,0,5,3,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,41.158098,3555.3096410000003
175.45.176.1,2014,149.171.126.11,445,tcp,FIN,1.18976,1494,802,254,252,3,2,-,9211.942383,4854.760742,12,10,255,255,798182385,1994677355,125,80,0,0,6276.782961,187.203641,1421927945,1421927946,108.146365,122.081555,0.172465,0.091022,0.081443,0,1,0.0,0.0,0,5,3,2,3,3,2,2,Fuzzers,1,fuzzers_1_14917112611,3596.467739,42.347858,3554.119881
175.45.176.1,2014,149.171.126.11,445,tcp,FIN,1.18976,1494,802,254,252,3,2,-,9211.942383,4854.760742,12,10,255,255,798182385,1994677355,125,80,0,0,6276.782961,187.203641,1421927945,1421927946,108.146365,122.081555,0.172465,0.091022,0.081443,0,1,0.0,0.0,0,5,3,2,3,3,2,2,Fuzzers,1,fuzzers_1_14917112611,3596.467739,43.537618,3552.9301210000003
175.45.176.1,58346,149.171.126.11,389,tcp,FIN,2.182699,660,462,254,252,3,2,-,2217.438232,1524.717773,12,10,255,255,3124165877,1524977119,55,46,0,0,12908.18399,338.698844,1421927946,1421927948,195.140915,233.051109,0.190145,0.085228,0.104917,0,1,0.0,0.0,0,5,2,1,2,1,1,1,Exploits,1,exploits_1_14917112611,295.039418,30.111306,264.928112
175.45.176.1,61872,149.171.126.11,445,tcp,FIN,1.129479,3030,734,254,252,3,2,-,19676.32813,4554.312012,12,8,255,255,193921346,1583329468,253,92,0,0,5397.430936,216.173375,1421927948,1421927949,99.081909,146.624141,0.210006,0.103109,0.106897,0,1,0.0,0.0,0,5,2,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,44.667097,3551.800642
175.45.176.1,1194,149.171.126.11,445,tcp,FIN,1.083807,5158,720,254,252,4,2,-,35356.84766,4650.274414,14,8,255,255,3751734616,1059415644,368,90,0,0,4687.325012,196.516531,1421927950,1421927951,83.350772,137.076,0.205818,0.124267,0.081551,0,1,0.0,0.0,0,4,2,2,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,45.750904,3550.716835
175.45.176.3,55395,149.171.126.11,25,tcp,FIN,3.406293,41367,2176,62,252,22,8,smtp,95212.00781,4915.60791,50,26,255,255,124774687,321641569,827,84,0,0,5503.579723,194.893859,1421927948,1421927951,69.497655,133.394922,0.173629,0.071412,0.102217,0,1,0.0,0.0,0,1,1,2,2,1,1,1,Exploits,1,exploits_1_14917112611,295.039418,33.517599,261.521819
175.45.176.3,55395,149.171.126.11,25,tcp,FIN,3.406293,41367,2176,62,252,22,8,smtp,95212.00781,4915.60791,50,26,255,255,124774687,321641569,827,84,0,0,5503.579723,194.893859,1421927948,1421927951,69.497655,133.394922,0.173629,0.071412,0.102217,0,1,0.0,0.0,0,1,1,2,2,1,1,1,Exploits,1,exploits_1_14917112611,295.039418,36.923892,258.115526
175.45.176.1,22166,149.171.126.11,445,tcp,FIN,1.446669,34710,890,254,252,15,2,-,186613.5313,4512.435059,36,12,255,255,4195120256,831050052,964,74,0,0,3337.946902,187.406234,1421927951,1421927952,41.323599,120.830547,0.207619,0.117531,0.090088,0,1,0.0,0.0,0,4,2,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,47.197573,3549.2701660000002
175.45.176.1,20283,149.171.126.11,80,tcp,FIN,3.239353,1368,29546,62,252,2,11,http,3096.914795,70362.20313,12,28,255,255,3758969653,710994908,114,1055,0,0,19157.07802,12976.16693,1421927950,1421927954,294.486636,116.499744,0.177719,0.093173,0.084546,0,1,0.0,0.0,0,1,1,1,2,1,1,1,Generic,1,generic_1_14917112611,1289.235708,6.096698,1283.1390099999999
175.45.176.1,1913,149.171.126.11,445,tcp,FIN,1.875293,1110,806,254,252,3,2,-,4342.788086,3097.115967,12,10,255,255,2233883170,717902725,93,81,0,0,9559.569764,311.676688,1421927954,1421927956,159.347278,197.429781,0.185896,0.098424,0.087472,0,1,0.0,0.0,0,5,1,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,49.072866,3547.394873
175.45.176.3,34100,149.171.126.11,25,tcp,FIN,6.869392,162056,2720,62,252,64,8,smtp,187320.2188,3088.48291,134,40,255,255,1997115183,3031060223,1209,68,0,0,7369.835304,385.745687,1421927951,1421927958,51.648879,174.110234,0.18443,0.079092,0.105338,0,1,0.0,0.0,0,1,1,1,2,1,1,1,Exploits,1,exploits_1_14917112611,295.039418,43.793284,251.246134
175.45.176.1,55308,149.171.126.11,445,tcp,FIN,1.58478,1110,796,254,252,3,2,-,5138.883789,3619.429932,12,10,255,255,945838972,3558351439,93,80,0,0,10380.48735,224.609281,1421927957,1421927959,139.627727,168.049,0.17449,0.072329,0.102161,0,1,0.0,0.0,0,3,1,1,4,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,50.657646,3545.810093
175.45.176.1,35265,149.171.126.11,445,tcp,FIN,2.496272,1110,836,254,252,3,2,-,3262.464844,2413.198486,12,10,255,255,2431746419,1891780039,93,84,0,0,15264.78167,384.137594,1421927962,1421927964,226.92327,265.822125,0.285158,0.10387,0.181288,0,1,0.0,0.0,0,4,3,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,53.153918,3543.313821
175.45.176.1,59183,149.171.126.11,139,tcp,FIN,2.492453,2676,2396,62,252,7,7,-,8162.239746,7308.462402,20,20,255,255,72159407,63509121,134,120,0,0,6661.658903,153.077703,1421927964,1421927966,131.181738,123.367422,0.217058,0.14777,0.069288,0,1,0.0,0.0,0,4,3,2,2,1,1,2,Exploits,1,exploits_1_14917112611,295.039418,46.285737,248.75368100000003
175.45.176.1,31617,149.171.126.11,445,tcp,FIN,1.204578,1110,824,254,252,3,2,-,6760.873535,4927.866699,12,10,255,255,533242529,2117658125,93,82,0,0,6735.351984,182.887516,1421927965,1421927966,105.400183,125.708109,0.147819,0.073204,0.074615,0,1,0.0,0.0,0,4,3,2,2,1,1,2,Fuzzers,1,fuzzers_1_14917112611,3596.467739,54.358496,3542.1092430000003
175.45.176.1,32324,149.171.126.11,445,tcp,FIN,1.234426,1110,842,254,252,3,2,-,6597.397949,4912.404785,12,10,255,255,1307641692,3961990884,93,84,0,0,6353.240589,155.850969,1421927966,1421927968,107.925361,125.900445,0.197146,0.101311,0.095835,0,1,0.0,0.0,0,6,2,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,55.592922,3540.8748170000003
175.45.176.1,23197,149.171.126.11,445,tcp,FIN,2.420146,1110,820,254,252,3,2,-,3365.086182,2439.522217,12,10,255,255,124533275,1933899338,93,82,0,0,13804.3311,425.859562,1421927968,1421927971,216.36846,259.542219,0.168039,0.084257,0.083782,0,1,0.0,0.0,0,6,2,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,58.013068,3538.454671
175.45.176.1,2668,149.171.126.11,445,tcp,FIN,1.302802,1110,826,254,252,3,2,-,6251.14209,4568.614746,12,10,255,255,2927665978,790302990,93,83,0,0,6751.767005,213.145,1421927972,1421927973,113.733361,138.421219,0.134406,0.057007,0.077399,0,1,0.0,0.0,0,2,1,1,3,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,59.31587,3537.1518690000003
175.45.176.1,1169,149.171.126.11,445,tcp,FIN,1.705052,1110,740,254,252,3,2,-,4776.394043,3040.376465,12,8,255,255,2991772761,2871052616,93,93,0,0,8509.45389,383.961094,1421927976,1421927977,151.662724,228.160281,0.221986,0.107928,0.114058,0,1,0.0,0.0,0,3,1,1,2,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,61.020922,3535.446817
175.45.176.1,58042,149.171.126.11,445,tcp,FIN,1.253672,1110,746,254,252,3,2,-,6496.117188,4166.958984,12,8,255,255,134992569,4004961743,93,93,0,0,5793.825652,236.726,1421927980,1421927981,110.128273,164.064859,0.221712,0.105207,0.116505,0,1,0.0,0.0,0,2,1,1,3,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,62.274594,3534.193145
175.45.176.3,56481,149.171.126.11,110,tcp,FIN,2.880926,968,9616,62,252,7,10,pop3,2554.734131,25591.77344,20,24,255,255,2670601621,418743624,48,401,0,0,7307.568195,6477.245237,1421927979,1421927982,151.627686,118.299872,0.401464,0.159283,0.242181,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112611,295.039418,49.166663,245.872755
175.45.176.3,56481,149.171.126.11,110,tcp,FIN,2.880926,968,9616,62,252,7,10,pop3,2554.734131,25591.77344,20,24,255,255,2670601621,418743624,48,401,0,0,7307.568195,6477.245237,1421927979,1421927982,151.627686,118.299872,0.401464,0.159283,0.242181,0,1,0.0,0.0,0,1,1,1,1,1,1,1,Exploits,1,exploits_1_14917112611,295.039418,52.047589,242.991829
175.45.176.1,27890,149.171.126.11,445,tcp,FIN,1.217408,1110,710,254,252,3,2,-,6689.623047,4087.372803,12,8,255,255,1128304083,258342390,93,89,0,0,5771.123919,248.545234,1421927982,1421927983,110.575639,159.601422,0.219143,0.100188,0.118955,0,1,0.0,0.0,0,3,1,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,63.492002,3532.975737
175.45.176.1,15230,149.171.126.11,445,tcp,FIN,2.771606,1110,822,254,252,3,2,-,2938.368652,2135.945801,12,10,255,255,1969740032,492446778,93,82,0,0,16362.40323,553.771313,1421927984,1421927986,251.876994,297.404562,0.188704,0.094964,0.09374,0,1,0.0,0.0,0,4,1,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,66.263608,3530.204131
175.45.176.1,59516,149.171.126.11,445,tcp,FIN,2.016137,1110,714,254,252,3,2,-,4039.408203,2479.990234,12,8,255,255,488348840,470390791,93,89,0,0,10984.35761,464.320719,1421927989,1421927991,183.192903,272.917438,0.18735,0.105704,0.081646,0,1,0.0,0.0,0,2,1,2,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,68.279745,3528.1879940000003
175.45.176.0,60870,149.171.126.11,80,tcp,FIN,1.100016,888,354,254,252,2,1,http,5818.097168,2254.512695,10,8,255,255,3234991049,45447055,89,44,0,0,6161.823352,237.161703,1421927990,1421927991,115.103889,141.854,0.284019,0.107025,0.176994,0,1,0.0,0.0,0,1,1,2,1,1,1,1,Exploits,1,exploits_1_14917112611,295.039418,53.147605,241.891813
175.45.176.1,22590,149.171.126.11,445,tcp,FIN,1.555059,1110,826,254,252,3,2,-,5237.100586,3827.507568,12,10,255,255,3408710934,3981480715,93,83,0,0,8438.959115,222.595609,1421927993,1421927994,141.278188,157.392891,0.229569,0.138522,0.091047,0,1,0.0,0.0,0,2,1,1,2,2,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,69.834804,3526.632935
